100000 67243
39180 24507 5
46898 42886 1
28576 93598 20
41082 30837 72
23617 63028 97
27241 86117 16
9251 5393 76
13450 90710 46
87244 37080 90
95317 17915 68
26746 30079 36
93272 55382 90
52853 71209 99
73694 62892 64
46151 75218 61
55000 17042 21
2098 71441 16
19693 98687 24
24549 21722 49
16244 83237 52
97843 43820 35
6781 68873 77
3346 16580 25
74388 80245 70
78626 70935 46
38834 21042 59
77787 34940 17
59495 16153 5
68495 38292 85
58011 43172 40
92478 90488 11
85068 93158 61
80098 91709 37
19402 76925 64
85918 52166 84
96568 79446 33
63715 42925 37
13967 77074 80
93476 52906 83
52820 74526 27
34847 52725 91
38338 50971 13
24191 91996 88
708 26418 73
39077 28405 90
16456 48634 69
51060 91566 28
94134 95620 81
54321 17737 70
42630 39690 100
25772 55075 63
9260 7407 22
88538 72600 44
88571 233 12
55728 35539 7
67709 84852 7
9338 89239 26
87880 98399 55
16671 590 40
8830 27484 37
87400 70580 95
43806 20376 32
5161 55057 39
31500 70801 37
16077 18241 8
277 40822 12
99659 72330 71
21745 5238 72
54503 32820 38
40694 79935 40
79935 34152 72
36874 89686 92
56870 39909 17
47409 24263 62
82063 58619 29
46262 72050 89
2157 95205 7
65557 86652 96
89316 3421 36
65246 86012 4
77303 404 19
74518 4078 68
90214 83122 100
77412 45634 2
35962 74780 74
6508 96421 85
2097 69028 91
88303 57438 94
61765 38908 78
67731 49986 67
48844 27353 56
80957 82771 80
2830 75970 78
17560 26223 11
42901 30851 58
41091 62010 11
62511 97230 81
92805 81152 16
55589 96277 17
26006 35338 73
44755 53585 14
59316 50016 86
80946 53014 36
33757 12465 63
13072 54414 37
73413 46432 22
6950 3844 87
10194 51198 11
68321 1368 27
14362 69102 33
83880 2068 35
3496 3332 63
88358 68197 21
4258 62267 99
89584 65709 99
29661 48815 30
81669 95047 79
60629 51797 68
35974 55574 98
88597 60258 31
57687 65305 63
55181 47019 31
68262 41641 5
7211 7670 70
60680 15251 61
7697 79213 19
260 96057 45
61014 80664 15
39038 30989 63
64909 73988 58
82188 19079 84
96737 16598 77
10864 87751 7
42304 92996 80
16604 98182 78
3346 89537 42
56370 28539 15
44742 69739 94
38435 9808 64
75811 88110 54
85932 34036 64
64582 21597 76
44842 5432 58
94656 72921 30
95848 79821 54
41595 37589 85
58003 719 78
54362 68120 51
56880 53059 4
61563 39779 92
50129 31464 92
76925 92568 74
96215 27119 57
87267 90637 77
16696 7055 81
8951 38067 100
18116 86523 6
74206 83421 56
3921 58393 16
73550 62753 35
28089 29225 76
2778 80497 58
99013 57722 79
30237 42999 41
4116 60338 94
97036 97436 67
62260 44987 16
77280 67549 43
72929 70948 10
36672 47111 48
31441 87396 100
32779 89934 86
75457 43076 74
98021 70474 20
19647 89292 78
86439 42020 62
47226 56774 24
26378 70665 9
82611 83168 83
31229 63486 40
62869 12225 32
24229 93319 61
47908 81300 50
74179 24573 75
61556 62215 25
1245 85323 49
71024 24134 69
30303 99287 33
94035 40458 26
62023 65653 34
44106 85391 10
17977 76073 7
80742 41422 19
75754 20013 39
49805 34140 16
63952 3531 77
33604 1412 36
42700 899 51
62319 34947 43
52209 5198 43
77700 77655 47
45157 37636 94
3919 48983 28
6779 79232 60
41124 52440 31
53510 36957 8
99839 1025 92
82417 34083 25
89228 71459 34
82686 19788 11
49704 41793 41
33839 89972 52
60933 46895 79
63057 4318 12
33799 96545 27
74431 49047 91
13204 83791 49
63195 99984 91
38336 60192 10
28626 29874 34
8176 23887 46
7578 18901 80
12778 6597 59
25642 84992 99
94720 56715 19
65899 2765 97
79221 66327 99
53753 6259 39
93844 10702 2
64989 89585 1
73102 22891 57
4078 11175 4
37237 4610 75
7675 90797 85
96984 49865 47
41511 94976 28
28143 49102 11
16857 64901 81
78511 98739 62
81392 87922 17
63976 70207 92
76651 2018 92
89789 51890 12
93254 51942 19
78400 35721 32
72643 71037 44
6113 66320 62
6697 99040 97
27457 76293 44
69142 60073 24
30059 95990 3
54271 33376 86
34003 2840 61
95849 52724 37
47675 26717 49
4247 92653 54
93953 90498 17
6762 86837 83
22078 94786 79
6885 17877 45
30185 54753 72
8666 5489 50
53808 60371 87
27627 68122 73
64155 91714 30
40796 41551 72
56088 98147 50
84275 15802 48
83848 36398 27
52807 73319 84
19741 49097 89
35830 94040 67
7145 5864 86
37922 59751 38
63812 37982 2
10944 78571 77
17955 3530 22
17528 19601 10
55560 21267 75
56710 88450 91
28330 77276 82
86913 78954 40
58776 71707 75
81003 80597 45
72972 96677 24
8766 87746 27
62417 29846 69
94725 7441 69
98934 85785 94
53115 43456 21
47628 84144 40
39004 5320 20
76224 19730 75
77168 14535 21
89472 53834 63
31914 846 57
39070 1140 77
6600 24310 80
5570 78421 36
94194 83412 3
33522 65356 56
38991 85978 22
21150 22404 26
62018 54953 29
72554 45622 48
21249 63548 14
75337 40680 97
89967 61734 100
71106 39377 66
37746 5704 24
8433 99966 83
74987 98737 76
68329 32310 28
44708 80498 61
72752 46123 83
62931 19156 25
29276 19443 43
7233 66419 13
10170 27028 41
44465 14702 40
10560 14537 41
27252 99819 27
77230 46893 90
86523 37126 12
42519 22417 97
31645 29016 34
4581 70649 66
61081 47849 89
35634 36422 16
38733 29799 12
68163 6437 15
31337 36386 39
94619 73642 87
52972 86635 30
41308 75637 43
71263 81387 18
72514 13326 73
17662 46406 24
6529 20042 73
61447 45535 20
41093 47207 73
40500 55322 100
35810 60174 15
88143 43129 35
3863 19952 93
59146 72064 32
52216 80942 35
75581 69658 69
22352 53568 73
27637 66846 51
8318 23355 18
46276 49506 50
58983 92470 16
64815 56595 56
14033 24783 11
11036 99188 57
54067 20685 32
41280 90531 24
98687 74429 1
77258 14143 28
37436 61689 57
93152 64028 100
58432 35967 32
67491 51859 67
17240 76174 17
66635 5352 71
49243 25870 36
94099 39416 28
35112 88003 96
24904 76059 91
60970 14920 61
23315 4933 92
35666 98823 7
52493 90983 38
42905 77507 73
36905 51070 100
10089 81458 79
60795 16371 23
79836 83079 71
35632 51036 66
76795 59930 57
54880 20230 25
14284 65951 7
5972 98267 47
80710 7678 86
21417 92464 11
2253 12324 36
29817 48967 90
39975 1818 17
85627 52877 1
17310 25771 48
41707 67758 22
66880 24678 2
29956 27303 89
21227 43958 85
85776 74191 63
88684 9192 42
68016 64388 37
16703 64921 90
9469 44604 54
26566 60926 20
39435 51766 24
71780 47958 18
82606 93113 49
44921 55544 45
45154 26408 74
88165 12635 100
87603 75480 18
93864 16688 91
77004 95083 25
80510 98762 12
61596 68821 19
37106 52965 25
59580 52740 4
69785 22393 39
33746 45695 92
59217 20451 73
80561 23590 17
70654 30282 32
96893 82853 75
89781 93820 65
84861 69959 68
86999 50330 95
77932 89440 16
86064 62137 95
78154 95119 63
69746 77374 30
21883 87327 14
55306 80554 36
62468 16762 71
22489 61525 78
11564 84294 88
29632 36070 29
41692 59684 43
47625 68955 20
81927 14222 88
1447 62872 16
64815 76314 3
71625 86537 95
23133 67316 98
24219 25559 10
46327 40521 98
28461 62637 93
76502 66767 45
22610 6166 32
77111 29205 6
50219 13663 29
36400 47452 10
78652 77882 48
75736 65851 20
92116 42542 20
41726 40082 6
85614 10791 65
375 12130 97
57023 10343 77
41849 36118 52
69840 97120 58
92367 82567 29
85662 71636 64
6077 76353 81
77418 15310 91
9541 62118 55
29336 48843 82
82920 70569 31
18963 33752 67
50708 61507 51
44194 25544 61
179 54969 21
51129 44216 15
48542 75789 89
65412 37500 14
80533 21502 81
54672 94647 93
24984 42328 72
80206 88616 85
22591 12284 3
21354 32951 42
84326 77529 98
32711 29629 73
96550 10973 56
26881 81809 31
72504 1465 25
2112 87388 14
9196 27855 20
81585 94515 65
3605 66683 24
6735 50176 100
56231 86975 1
47693 72454 17
32 24491 100
12529 60145 29
94872 2744 80
90466 93713 12
10494 24291 97
75872 55773 58
19036 14964 23
77229 88949 11
57207 20025 82
30743 89532 44
43645 2976 4
71992 86264 13
55916 44899 39
30623 38530 83
93402 22969 56
73251 70000 15
94838 56890 3
500 54054 9
55750 10219 17
41256 43775 12
40388 91489 56
36285 73288 17
9432 81256 12
81901 25259 25
70345 54022 3
80868 40897 98
68620 21800 81
62027 36884 85
2819 28053 74
23420 41255 9
82859 79736 69
35772 1821 88
95215 57177 22
82291 8936 5
20655 6841 68
72197 59685 3
59 51986 88
40019 6155 52
94542 76220 50
54761 32420 44
98990 43842 49
23750 6995 57
24984 31429 3
42733 56457 99
89722 74594 11
86880 23711 57
95946 95011 34
88197 44937 2
24823 39960 92
42531 47424 45
29629 89491 74
61631 37938 33
22078 95230 22
63943 7236 12
36678 83673 64
16503 56887 22
59971 53255 99
96491 71596 92
71946 29052 23
14047 3360 78
10557 95211 49
52616 67844 16
14979 7833 78
82122 93793 41
19057 28486 22
56759 98691 79
22693 43556 36
31984 31740 8
7426 38854 46
11569 4278 79
7833 57600 77
92380 28573 73
96009 51360 82
1292 94612 76
57599 45630 6
74366 50265 92
24641 9610 39
71312 60333 88
86524 86357 23
41830 39593 36
74062 77522 17
62801 39372 95
38789 44653 76
26925 36633 61
50655 33291 24
34531 92213 34
84882 58100 91
63318 21378 79
6685 14945 23
37973 65703 79
1603 9427 11
20042 10879 34
39417 96991 29
94176 22193 16
4406 57774 52
78273 40428 52
74865 93641 16
15409 67330 73
41500 1019 100
72245 98240 67
61256 47362 24
63976 35025 75
30331 99467 11
62690 23625 42
73336 49982 58
64361 85447 64
57490 2076 95
54432 98068 20
38306 53460 69
86239 65063 26
11584 39483 89
90396 71800 93
74792 98357 75
35339 32203 98
76577 30345 49
73209 24238 48
12078 95818 69
5238 99926 43
62010 42132 26
89802 77899 15
43553 35496 56
28444 90281 7
70617 37400 75
56516 52325 25
60809 56117 13
11976 72868 19
69284 2096 83
90896 91034 5
50555 34081 75
21090 89357 30
91518 83253 23
89324 20857 100
31725 57764 3
12397 55154 21
48577 9430 77
89532 66165 15
20119 18678 12
80324 65589 86
85631 79174 100
34278 85074 85
4202 54954 16
91022 72049 13
36232 41923 14
71664 88136 54
85856 70643 76
60300 87258 63
68799 45313 63
1724 1691 88
47321 68209 3
7303 61730 45
29988 65428 94
9225 78556 64
68197 61029 84
65736 53212 47
78262 62889 63
62207 59958 47
9094 66354 33
34701 15181 75
26852 58225 80
90641 8387 34
45790 66946 14
68522 15518 4
33616 57263 10
6289 34126 45
95408 15471 2
52816 55737 95
14014 63605 51
83383 68836 4
7548 32614 11
1662 59871 73
14979 42529 80
81109 21790 50
72003 69440 82
93065 48460 10
54523 83561 55
2770 51738 68
74378 14781 90
43806 80489 99
49285 95589 14
89536 90321 15
11584 73348 83
62572 9296 62
35831 35999 19
7035 71366 24
63839 68413 18
38263 52419 1
33194 34632 67
37309 88171 60
43441 89881 29
69085 23293 60
82827 77239 63
1853 86441 54
60173 37329 50
98066 47748 3
43618 90763 47
31706 67070 29
82113 37115 78
67308 31619 18
36785 58722 58
14764 94425 24
899 12161 89
7842 87903 23
42893 60350 77
9965 566 54
95742 84360 3
21468 50281 39
35044 63894 92
46952 96440 70
79483 66398 99
20936 26633 7
99151 58824 93
52460 35921 78
71510 56365 77
93957 9385 17
68501 58717 88
31530 55975 9
63980 13580 15
67381 53227 82
96826 98573 65
22559 98940 47
20550 21400 51
98615 85888 85
5870 10220 32
91364 2313 86
1963 96312 29
92888 89793 27
91859 9697 27
23317 78330 42
16344 86206 2
75096 33913 40
38687 49959 49
33312 56913 68
4044 51745 83
41303 69246 5
9386 50347 35
79277 61079 66
60982 8746 91
28417 23663 79
66621 96263 55
96106 72250 4
2780 69796 8
27516 23962 8
66284 25356 89
56446 47130 40
88304 24800 59
87157 64364 83
89216 38960 31
99599 79663 74
74125 12069 51
48472 89074 12
19826 26750 33
80131 65724 74
65546 30192 79
64705 89270 49
33975 67641 69
32600 88154 20
75311 1814 85
65997 85976 14
44089 94657 29
96613 84265 67
64537 72753 36
54170 35293 98
3630 79633 50
66523 87492 31
55825 72498 54
98618 52776 89
11765 76008 19
69636 6945 13
83893 7664 66
10942 82156 85
97298 47918 65
85834 90680 14
26245 93011 84
86155 26514 26
84660 72382 35
5863 65496 54
31326 57680 44
4061 94214 89
56968 80702 75
84113 81330 97
20428 75748 61
24630 71146 65
29818 27734 99
40940 68973 79
21488 87289 91
14194 80246 2
55043 48005 19
49528 2712 8
58844 8729 97
63655 10314 69
34995 11717 29
5817 67287 53
84331 76798 26
43348 54636 18
68488 70148 12
39607 47406 31
22605 74544 51
23049 63029 54
56568 20926 76
93195 52709 68
20328 99542 46
23458 88936 73
2552 25388 87
75395 85882 70
57033 56131 65
69794 22189 66
13343 23424 13
5766 87310 18
28144 61579 63
61332 83392 41
88373 16772 100
97337 70757 97
62814 66746 17
94787 44701 54
68433 75695 85
54676 30672 10
88062 96906 42
84473 6143 98
50171 91540 14
96449 54238 15
88780 2159 10
96422 52054 23
24893 20196 2
56493 85499 11
18335 67059 74
52057 55453 89
51634 54017 73
385 88914 79
12244 2339 38
37199 53886 33
19556 5589 54
13888 58000 55
47093 77789 24
54294 10400 75
84311 12189 24
42538 56585 67
22754 5705 21
30046 85424 6
96260 86892 29
33002 12719 37
12391 74869 18
86213 2718 31
54069 66353 13
62189 46684 30
13291 95544 42
24549 94020 75
59977 60917 5
75773 37336 93
37452 42638 34
18607 55550 69
38775 56773 9
61363 20623 41
48581 61889 75
91960 125 55
89374 5130 65
54903 46522 9
57749 97175 72
5178 27479 75
39832 12095 100
94330 75159 86
69450 30450 18
54334 99126 39
41668 41873 41
98049 82756 6
49366 37713 51
20165 43528 82
63824 12631 60
70654 44153 43
63443 20738 71
4920 93264 89
87557 6531 44
69887 81874 20
46276 81714 39
34821 37323 98
60848 25656 2
70655 97625 83
91446 89773 47
31637 86447 45
1814 2113 57
22159 95007 13
69438 93559 75
46610 27281 69
34234 81599 68
63951 14699 19
2920 66145 12
8854 57291 25
6247 5427 7
93436 66978 69
60477 42330 42
48504 67756 40
40916 65388 5
56374 98976 65
92032 58431 47
15928 92850 41
56418 9849 10
66978 48625 61
88058 17117 99
60219 35322 17
51460 6351 44
93215 63099 55
22331 35615 94
49354 23828 61
98546 62646 27
85993 26059 2
49988 56957 50
69118 27454 14
14742 21971 14
64696 3105 8
33574 76761 39
50242 74215 15
84508 67388 1
24373 44104 32
77587 52944 56
29589 9445 68
32266 98106 87
78605 45705 5
50534 22386 5
11052 50137 85
91355 16253 97
69132 50691 2
49650 17395 26
87396 58177 52
11994 38961 45
55547 65069 51
49153 87040 60
54941 55150 30
86616 76370 41
38600 51481 63
30784 74170 13
86242 93091 99
27317 94707 4
32797 323 31
47362 63586 72
94644 93015 91
18811 95788 100
24574 15729 18
52419 66358 59
9711 61145 16
13984 84148 33
64322 7451 85
71670 97331 83
50724 97487 55
98035 26017 27
83920 88293 23
21196 48396 99
62798 99983 90
15512 79880 27
84269 86107 14
36076 68054 87
47238 39169 70
8042 65805 49
72810 15302 15
87895 88556 60
88869 85035 10
58724 68259 99
31947 45431 87
82630 20741 60
58225 22778 8
35073 51606 10
53066 50734 77
15031 52593 2
96559 72397 14
74336 89541 38
32154 92226 26
9032 13921 83
98484 4611 13
49136 18566 34
31337 31370 38
76082 58298 12
44827 72906 89
16671 88702 92
68329 50753 96
47980 67717 16
13888 95029 90
14264 54847 33
4467 18944 37
59883 96989 84
96263 31773 62
2675 75303 81
26122 3528 48
35844 33336 86
77511 57154 94
61914 24828 91
28088 24351 16
49575 80675 81
95499 62428 64
70442 77771 30
18263 4957 27
68750 71825 14
26336 61487 27
13382 49588 34
82484 80846 31
46121 11120 17
41840 12848 93
71817 87367 84
14880 54203 11
49350 3246 51
85858 48251 92
35738 22856 38
96914 4370 95
93379 82431 14
11355 88627 94
45140 22347 69
88142 6422 44
9720 15051 88
99808 67492 79
77717 44867 85
38296 24203 93
98713 81012 5
95138 12920 49
88958 76534 24
66437 74441 61
93139 9617 15
17653 32168 19
32545 40312 14
49366 57485 22
51050 36389 22
31999 59534 73
81903 84358 86
89178 72502 75
7182 78759 38
70935 98800 97
61715 13187 66
49278 1273 26
60547 18343 73
64311 87656 62
24987 96187 85
99799 39382 74
94577 54614 77
7062 91620 54
72117 99137 56
82094 87577 68
73124 16161 93
57324 88150 71
25827 49077 8
1809 37933 3
75269 47960 2
20835 96665 71
18934 62795 40
74362 63235 40
34285 11995 22
30728 59674 64
69868 62996 26
76577 37755 8
2666 72178 32
56672 43754 91
66793 9319 88
13410 98259 16
99392 58022 50
38519 44377 11
30574 10917 34
50041 27304 58
65763 76262 16
63236 1615 5
68259 69350 77
94223 15009 72
22256 33192 49
2575 74823 8
40090 38983 76
76418 64294 28
38563 86026 76
81538 8091 94
98973 34734 28
53665 67757 96
58411 10359 98
63127 16474 90
51482 9913 70
35102 43864 70
73218 89575 27
24341 19584 93
94738 70874 22
39185 36673 5
80199 41076 2
88927 6275 97
28818 24959 78
7670 93781 36
39227 86694 46
12729 4793 21
36765 43491 41
62244 29543 54
57291 91734 73
13057 93322 72
90695 48359 42
19520 35098 79
6992 1836 67
2576 14357 23
83679 44380 90
44780 52445 10
20322 43549 90
40703 4240 20
76163 84492 34
66108 18897 24
10294 58162 87
96459 61517 56
3561 44532 11
76186 98937 20
80246 3185 4
92564 98115 77
66393 14415 84
36765 57236 65
55453 69096 30
72599 74459 90
1094 38503 65
15676 1599 62
76284 58429 9
7510 25336 72
95745 97883 92
93137 53990 24
81844 40269 39
42499 65253 61
52309 85718 93
29492 4012 84
61116 56674 24
47740 62939 45
66216 4356 71
91940 53985 9
81278 75913 47
47960 40397 22
15408 68187 100
22285 61433 64
65123 29793 69
18075 70047 5
41220 9931 82
24207 77142 42
3180 1918 12
35890 59132 22
33548 94717 83
91994 82356 51
40963 73003 21
51615 14036 64
90538 57469 55
70101 69140 42
23057 6829 25
23110 23018 63
84622 37075 98
74721 3425 36
11734 67052 13
23036 16283 78
53937 91285 73
90382 54787 66
69345 57739 21
40800 99999 91
43820 19238 96
6483 65035 12
2496 39850 88
16971 74100 6
92395 25855 51
44275 71173 95
86826 7943 61
36232 59657 4
8054 82588 35
98125 70660 76
89737 45271 83
15736 62038 44
57109 33277 76
20112 84410 94
86303 69786 48
42767 33831 3
7193 11822 25
43510 36289 10
12167 57167 93
58630 15243 57
64589 82850 65
82201 39293 23
29578 13082 12
82591 93120 36
75999 1802 68
94237 2854 96
18336 2078 68
81853 68345 61
7258 21469 52
33804 70596 90
52826 68811 38
90051 71613 46
41079 43572 10
41694 39170 77
41539 19495 74
54547 41180 97
45326 11908 88
99257 63048 16
24660 58332 48
94823 55106 96
45292 32497 13
89822 49757 18
90882 14318 34
3494 50860 22
11564 6859 32
19963 77573 88
38878 41182 7
32891 31199 35
31509 71044 41
89168 24425 18
79082 7112 49
96955 56080 4
66011 7412 37
85972 77397 39
61578 54074 69
63486 55032 51
97553 16553 29
76445 74947 13
39022 48613 98
13994 11907 50
88613 78651 50
87949 45220 2
45325 57806 23
29455 48463 24
76418 34683 52
4885 15176 80
44809 64003 58
57806 75907 39
75231 28340 54
87265 99187 82
75583 68796 63
62348 94614 8
71488 23189 52
41386 75236 56
16421 73789 6
87921 86588 81
69175 78053 46
39821 74775 15
21112 45034 23
60708 38437 34
79952 98300 30
38991 79207 77
56242 71897 49
68488 30139 85
97925 55934 96
79454 27634 28
11584 79149 49
290 61604 52
61662 8115 7
22129 26036 52
44885 59429 15
19061 4736 71
97798 48299 67
45923 99841 80
43457 78125 22
97199 3228 66
22873 77350 79
43488 57135 41
406 95774 60
78040 16639 80
25453 12256 94
53908 21167 68
66815 20262 42
14820 79985 46
65719 37537 29
46459 46958 12
78158 66590 82
79209 88355 56
89244 6785 18
40740 92815 88
36948 17530 100
79675 14580 93
30474 94239 46
3207 98787 56
30621 53602 62
19412 4930 64
92404 69036 43
65019 89763 49
56016 8544 2
35653 81238 84
46689 77408 44
52183 10399 77
88201 49039 80
66991 57286 24
138 71469 71
21090 7949 91
37096 48980 15
14062 52204 100
30591 84860 19
31276 80490 68
84749 14108 90
71034 92826 87
86009 88923 66
75593 94785 68
41610 13756 33
40550 71442 100
50377 92576 97
97154 19374 52
9442 65028 60
77634 23923 76
31929 60009 37
76469 9418 52
8166 15322 100
75016 3365 62
33704 94218 57
24210 22836 50
44987 94338 64
90616 53285 30
54630 19004 74
85897 40989 99
89033 86917 99
25973 9416 86
653 76221 27
55396 29745 22
8452 99231 64
44124 31409 68
51825 65739 66
25424 29114 3
55521 9998 73
95294 31474 87
13162 59665 98
86831 76809 79
11806 59405 75
30751 13788 94
61256 34984 57
95604 54985 58
99569 85935 90
70474 10480 2
1877 63347 33
99538 60643 6
64146 62782 24
74456 61587 48
12495 43192 95
48861 75972 6
26803 79665 71
52113 18251 47
83127 56172 79
98854 55104 32
